"Gene","VIF","CV","cv_cluster","vif_cluster","CV_Level","VIF_Level","Category"
"79797",2.06329598869884,0.060830676200423,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"56882",2.19253538066762,0.0608265764341562,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6193",3.81692469182375,0.0608189916678119,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"23248",2.22315470022072,0.0608180201719073,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55048",2.34482799832385,0.0608120139796763,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9040",4.60251735012863,0.0608027210478884,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"2677",1.86173573203128,0.0607985327755641,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54969",1.68729422882178,0.0607888240637001,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7485",1.47205994602161,0.060779753401491,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10565",2.70329919744088,0.0607615947209,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8195",2.0976122990637,0.0607505962935523,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55890",2.21167247798832,0.060740383780681,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"112574",1.79902617973244,0.0607376596674898,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51115",2.64064678193336,0.0607346355727296,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10440",1.91276086362801,0.0607322313882187,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2548",1.63549739029269,0.0607255193611151,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51218",1.90317565176781,0.0607121736324294,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10491",1.79876541033196,0.0607001812170421,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9709",1.78643527890399,0.0606947295582423,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1327",4.47747097728312,0.0606865310589994,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"54555",2.57302548106157,0.0606850933229157,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1822",2.31693667095341,0.0606779039995894,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9045",2.69507774837544,0.0606754404881006,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27107",2.72225178634262,0.0606706702591751,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5810",2.15509180493008,0.0606671860622205,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54977",1.75064431098934,0.0606656575927498,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57018",1.90831220336808,0.0606628033334455,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10276",1.76779294362889,0.0606559483456927,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"80790",2.02945053908039,0.0606550147077368,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55325",2.26362593352217,0.0606546061839953,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54956",1.70335763328105,0.0606439154041702,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3005",1.51503014398722,0.060637641054236,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22863",1.69714462808383,0.0606341426779564,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1736",2.55072997128052,0.0606320135704924,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9135",1.71188469973707,0.0606241002724765,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11179",1.6522670569629,0.0606231321514165,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"92399",2.22569248691769,0.0606205470959463,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51023",2.43474814545652,0.0606167426014843,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"90488",1.71812829963879,0.060613016257352,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1384",2.44998834242802,0.060595791546153,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79017",2.73525815797607,0.0605946544344311,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"56954",2.03358130417611,0.0605825506003803,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57679",1.8876929354435,0.0605754193716588,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51389",2.98844005601297,0.0605702273737549,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2023",2.12799364475486,0.0605654980427679,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10336",2.54228980410994,0.0605643162078158,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51388",2.21141331045304,0.0605584678544152,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55312",1.82113145559251,0.0605530535292274,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57541",1.84761202530418,0.0605464459117138,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57171",1.90532050060118,0.0605261920215213,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26093",1.61689056876159,0.0605205841652782,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84299",3.34176649758863,0.0605095558043813,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84060",1.70592808694973,0.0604878608693572,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84934",1.95148825270905,0.0604861529892798,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"285343",1.97442674268407,0.0604836621897174,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57696",2.8702796062359,0.0604794766845235,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9577",2.13950890849471,0.0604760750690783,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1329",3.89471381932733,0.0604529953759599,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"85865",1.92784049263905,0.0604425612747259,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23041",4.17786308068319,0.0604320484888706,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"56986",1.45216466450736,0.0604306572372233,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"116840",2.83735168428353,0.0604300674542068,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"85013",2.22371385311073,0.0604270080219888,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"133957",1.72023463508819,0.0604236744201856,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10428",1.97352740156291,0.0604225781264673,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55929",3.3660504969773,0.0603971828708966,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79643",2.6839708883495,0.0603964917356156,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8131",1.7770839710355,0.0603945186042995,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"440400",6.68132768421855,0.06038976518439,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"27043",4.81312250986527,0.0603895988182897,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"50618",2.6499177886619,0.0603812595142947,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6157",3.74860298840264,0.0603789566107124,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"2034",2.24147914119175,0.0603778670880273,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25998",2.5575835248655,0.0603666798857882,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"83549",2.34751628710735,0.0603593896967912,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10616",1.94884647680584,0.0603574113555431,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10640",2.73641617009503,0.0603430323782129,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1977",1.78084889068042,0.0603415882595825,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25771",2.372168405882,0.0603141756830599,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3455",1.60288425435301,0.0603098536056353,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11108",2.45474704460526,0.0603022794417081,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51596",3.31108407201644,0.0603000501423642,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"892",2.5256010494807,0.0602994004138811,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"50488",2.98636044463438,0.060293245483648,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5631",1.46946429191049,0.0602812635982156,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79142",2.7873070219058,0.0602664347053148,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7181",2.57088287815879,0.0602610755960075,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"116841",1.79130424624315,0.0602472152015497,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64112",1.42224014099074,0.0602345552830824,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10248",3.32686174499114,0.0602282499294373,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5339",1.64665388792346,0.0602273230270411,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79631",1.61604930185333,0.0602174351914699,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10327",2.07656981351125,0.0602154668307829,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54934",2.36228649225861,0.0601925331120109,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"196527",2.21666947517833,0.0601685360452009,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7507",1.8210457605272,0.0601587136411256,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11328",2.21846720798844,0.0601521416939936,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6189",2.89782734739511,0.0601508551026377,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11334",3.97530196484524,0.0601474152305672,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"55830",2.02238477205936,0.0601276079653554,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55052",3.16137937053569,0.0601204406782676,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57634",2.55168660513979,0.0601141270196555,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"63916",2.23787905604611,0.0601120756522624,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8702",1.78912779531893,0.0600899122669763,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9409",3.07465776249964,0.0600895057502042,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5635",2.12095917539005,0.0600873877771424,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"93183",1.81948339572325,0.0600611729715495,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26128",1.8354277945391,0.060058318533457,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64960",3.52356680593951,0.0600577246737699,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"79143",2.1861309354357,0.0600558415772229,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23353",2.78396627463819,0.060049993551292,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1508",1.34168929896359,0.0600444660052381,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8473",1.94631710567102,0.0600418139772675,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"81627",2.1565332040055,0.0600359221915148,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27236",2.38273309600767,0.060035378136111,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51650",2.92375352052614,0.0600350239525412,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51592",2.65709945713652,0.0600344175020312,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54995",2.00339081509392,0.0600314246039952,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7336",1.91909192042848,0.0600311845670845,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23588",2.34905851425005,0.0600310135743114,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29796",3.787293206447,0.0600172096162678,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"23598",1.86411950223384,0.0600167506135167,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"4927",1.96306289760908,0.0600120159314629,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10902",1.93730280670336,0.0600011754383834,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54664",2.6040794544058,0.0599881515144959,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5728",1.58500881840244,0.0599817566392426,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54496",1.95763680786568,0.0599780506302321,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26268",1.61484282605629,0.0599721334061623,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64132",1.86635763227415,0.0599687669573399,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22",1.83041044887818,0.0599633615619381,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9410",2.23509685642513,0.0599633283627908,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5469",2.83967006267655,0.0599572109187432,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10621",2.50925886895263,0.0599518184098637,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5430",2.99209959403623,0.0599497430147758,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"50999",2.39655131596411,0.059948598974238,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8667",2.94387879054701,0.0599468536993239,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22906",2.12829043007457,0.0599448791887454,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79912",1.45451010347869,0.0599444864302858,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"27000",2.48209793360592,0.0599435235102396,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"2590",1.66241255596586,0.0599396339981656,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55168",2.6863024215167,0.0599392219408912,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"388789",2.73288700000663,0.0599304172083588,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"129685",1.60681679723165,0.0599207671379391,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"81873",2.8306198020417,0.0599178093477841,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6141",3.90269864190154,0.0599143341217268,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"196463",1.81019086392251,0.0599142244346948,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9969",2.57082930537926,0.0599033696299387,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8985",1.84374248501222,0.0598823935030221,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"22894",1.63315593436219,0.0598796452548934,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"257160",1.86669934918857,0.0598708954194821,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84365",2.42654442017669,0.0598707577156795,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29071",2.23280268685802,0.0598695920609313,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"157769",2.97574687863846,0.0598691271472344,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55869",2.03331753828995,0.0598545310492723,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"345757",1.70120847684107,0.0598451681071728,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51116",3.2677226104424,0.059840836181076,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10450",2.45575553603756,0.059839398073569,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84173",1.48780211889989,0.0598388434803408,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"114908",1.62699263021163,0.0598341282401429,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55144",1.73947737096238,0.0598326441646176,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57590",2.45694925288928,0.0598319743228979,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51611",2.36518530171105,0.0598256728486093,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26009",3.77370896356489,0.0598184024787531,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"541578",2.44463876009522,0.059816636746419,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51347",2.262399924648,0.0598081828071143,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23325",2.41265048485226,0.0598011588354508,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25782",3.8670438674382,0.0597991814571121,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"57658",2.09503724629116,0.0597981509184434,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9204",2.33849310165012,0.0597937761945588,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9131",2.90949308859694,0.0597933998802346,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"148423",3.01076713576537,0.0597899938876559,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3658",3.1649514296614,0.0597878517848523,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84324",2.88419911740098,0.0597857948366585,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"90806",3.49567482106087,0.059781136021128,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1186",2.59450824503573,0.0597694893531813,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5792",2.18866928366341,0.0597646703004484,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5710",2.6034408373204,0.0597644677402685,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51763",2.18721497839504,0.0597635757615053,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79602",1.66333892336276,0.0597612472838976,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54625",1.41601360566372,0.0597592983849812,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5595",2.17508341165732,0.0597521691961671,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"90324",2.49395927873459,0.0597516471990526,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11282",2.22603110026313,0.0597487145297904,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25950",2.97089562538302,0.0597465467588812,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3396",3.19549900976426,0.059745326581773,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51622",1.77705967903266,0.0597377415320507,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55032",2.61252049834044,0.0597374609893512,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55006",1.94386077875776,0.059732271015689,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3597",2.95486857485697,0.0597147900824358,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54978",1.83464390384934,0.0597093457854882,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7534",3.98740650254395,0.0597044344179718,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"11176",4.02906711599361,0.0596942668456943,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"79693",2.08195202727884,0.0596894437469506,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55852",2.2704893017939,0.0596753675267756,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25831",2.75088653116349,0.0596602578044755,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"112840",1.57600041291369,0.0596533690152797,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"100188893",3.02132588569966,0.0596446562597727,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9946",1.73444704635499,0.0596179398455326,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"54554",1.59839250880501,0.0596150407444306,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23589",1.98885667870548,0.059614358011695,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"552889",2.04117841709085,0.0596143467567305,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11218",1.94328899257061,0.0596109804984643,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84922",2.0360049190127,0.0596017933253876,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"93974",2.5794190164772,0.0595998203589723,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55119",2.78211816779091,0.0595976987063656,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5777",1.55670689466054,0.0595871841990266,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11267",4.82068957324334,0.0595806500867085,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"8505",2.39448013213388,0.0595792299322224,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"57609",2.92024708165633,0.0595778022922832,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7862",2.80648778201683,0.0595721366352081,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"116143",2.17913122400982,0.0595688852018962,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"150275",1.75934650714147,0.0595686880080597,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8703",3.35946365982942,0.0595645039215066,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6597",2.51326597407502,0.0595428433988657,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51114",1.97077975814269,0.0595382629772417,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5439",4.74115431590092,0.0595356394288075,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"128240",4.42355815116565,0.0595340103915234,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"55012",1.53811439402695,0.0595216205253738,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3839",1.78290591304407,0.0595171715857627,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7175",3.41877615233582,0.0595158412134245,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"25996",1.98724296337501,0.0595062327067737,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"64087",2.68062937590308,0.0595018852667672,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"84309",2.54916367882974,0.0594969930580582,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51248",2.22263351046606,0.0594968131558337,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79676",3.15620058447482,0.0594898217984444,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"1514",1.60294339631826,0.0594828975200415,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8882",1.93885231804741,0.0594726564023058,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5550",1.8935948659077,0.0594622457097416,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"7982",3.13194500511465,0.0594556534352599,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"5281",2.00675672038476,0.0594515822168321,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"317781",2.31695681141319,0.0594514069320991,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"3636",1.89255236591045,0.0594497230254984,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"80306",1.82494491531727,0.0594420840136538,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6448",2.03700401111144,0.0594299983988874,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8565",2.01503994947919,0.0594295742618725,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26054",2.95811208570285,0.0594126128289541,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55802",2.6519811058128,0.0593993605842349,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10600",2.50346575647126,0.059398761881161,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"89122",1.69928895781378,0.0593879587889795,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23130",1.66799411886557,0.0593871512710808,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10513",2.42818103434776,0.0593869528837975,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"8558",2.21323506374177,0.0593835731669763,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"163050",1.6141287663951,0.0593779910997193,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"23264",2.16948804018744,0.0593777714328748,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"79188",2.21749742133242,0.0593773653035959,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"9202",3.47648736416426,0.0593734322030484,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"26523",2.53901524333566,0.0593718932859465,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"51490",2.43036021768997,0.059355037177942,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6167",4.95150427499608,0.0593500120202455,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"526",1.72380408781751,0.0593413012954607,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"60526",1.43667568047426,0.0593400076359451,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"11094",2.79687854833668,0.0593371023571889,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10204",3.66891824305015,0.0593316315306312,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"10283",2.30797586198258,0.0593188443681713,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"55773",2.53521619791689,0.0593081624781134,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"6654",1.43360940253195,0.0593025207611387,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"147339",2.09660434585815,0.0592681965913189,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"131870",1.97408697391412,0.0592492286857147,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"818",2.39618880640921,0.0592445650688209,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"29997",3.15437531169229,0.0592338986340123,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"90410",2.09153396648211,0.0592217356633711,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
"10658",3.9234699960034,0.0592215923088357,3,1,"Low_CV","Medium_VIF","Low_CV + Medium_VIF"
"54537",1.72003594633776,0.0592214514821065,3,2,"Low_CV","Low_VIF","Low_CV + Low_VIF"
