"Gene","CV"
"79583",0.269095653037923
"10350",0.268950534224545
"79974",0.268934097447492
"80178",0.26892953272009
"100144603",0.268924132174652
"120224",0.268831255686246
"134526",0.268811208890316
"7293",0.268735491506357
"2669",0.268596490191779
"84144",0.268570271255788
"1028",0.268512929115381
"7700",0.268501234187482
"2675",0.268489545187138
"400961",0.268460742183297
"79745",0.268430832661404
"923",0.268418851175009
"313",0.268379359706611
"23233",0.268320133013006
"7010",0.268141366324922
"6173",0.268065223363321
"60677",0.267974033140773
"222699",0.267913676708809
"27151",0.267868531334339
"337876",0.267655617976645
"7421",0.267635166414372
"136895",0.267564471128371
"6447",0.267542924491717
"4023",0.267462860290197
"50651",0.267457546090578
"83450",0.267397806679899
"81831",0.267156869912511
"388963",0.266997077479232
"284723",0.266955477363719
"155368",0.266837212262576
"84179",0.266781550760302
"80758",0.266761388195496
"84733",0.266693765724692
"23302",0.266628014475484
"126",0.266542139196949
"135932",0.266444190579218
"8420",0.26638323072056
"4137",0.266349934471706
"389125",0.266215802039107
"728264",0.266115552937747
"57823",0.266047362095972
"92521",0.266017949941814
"27111",0.266013555832999
"64581",0.266002857603432
"23643",0.265891022031569
"27324",0.26574204047506
"3214",0.265547107359257
"347732",0.265488249168594
"3673",0.265401641258364
"10786",0.26537589393199
"10825",0.265356947875584
"56521",0.26531702257798
"8698",0.265267075538801
"399474",0.265185492680282
"9088",0.265182461787163
"11184",0.265067659761069
"115761",0.26502367775633
"57168",0.264982012518958
"30837",0.264908770121224
"1741",0.264882252580077
"140690",0.26486013367348
"6906",0.264831798696875
"10107",0.264801729388429
"2296",0.264749690772922
"8552",0.264730282922223
"6855",0.264693311275946
"100302401",0.264638018166869
"8809",0.264617999315861
"333929",0.264607671490813
"114803",0.264599466418307
"863",0.26439747019814
"154796",0.264395517569107
"6775",0.264200973469482
"7352",0.264188982019607
"27085",0.264112505833718
"9906",0.264087578643894
"57118",0.264053999224255
"3572",0.264005305899002
"286016",0.263966826581134
"253018",0.26389992601256
"150381",0.263861708579215
"3321",0.263841079334918
"4501",0.263745415551539
"147645",0.263717943809374
"29964",0.263692018410025
"146760",0.263640514925677
"79633",0.263541216852404
"170392",0.263519113599165
"5924",0.263482424932779
"9108",0.263472169540451
"148229",0.263361857331178
"149297",0.263357497033172
"28968",0.263258006399618
"1555",0.263076916087883
"114880",0.262992949756675
"10733",0.26295144562569
"730092",0.262939142400191
"79915",0.262933314198139
"51686",0.26290390076695
"58494",0.262853478983949
"126129",0.262803747539581
"8645",0.262794358991289
"9392",0.262710507543061
"54510",0.262694731766807
"3242",0.262683352121567
"7594",0.262551578234153
"100272146",0.262496787707988
"401262",0.262487938956277
"84448",0.262479787699666
"420",0.262413024737851
"653390",0.262355656888242
"51101",0.262218310432546
"595101",0.262178662520429
"26577",0.262053771566759
"22979",0.26191923467238
"9170",0.261905126238431
"25825",0.261895011947806
"64127",0.26180395125969
"81553",0.261726013079283
"196872",0.261448157233333
"256051",0.261326534468342
"5918",0.261276565986013
"8506",0.261096893553638
"10964",0.261086593326994
"10319",0.261076886997816
"5947",0.261056457289246
"3128",0.261036948192486
"9252",0.261033616056409
"81854",0.260971662510679
"124930",0.26089849899219
"1441",0.260777654263882
"128272",0.260730056964755
"10864",0.260558325801028
"100287227",0.260538603723231
"114818",0.260505069519466
"25945",0.260299968396233
"2043",0.26025711830344
"92797",0.260240785634691
"100128788",0.260238516214584
"130132",0.260218125418948
"84457",0.260166916386357
"4153",0.26011367300733
"6541",0.260085858364943
"81027",0.259970131092779
"146433",0.259807656609255
"3653",0.259668540441275
"286827",0.25964380909094
"200931",0.259611518261693
"51735",0.259551628921039
"3479",0.259518289098298
"344558",0.259445403071129
"2979",0.259386169754999
"54988",0.259303786832231
"9232",0.259278574639289
"4050",0.259248921173796
"631",0.259074648350073
"4929",0.259056868087168
"135228",0.258908884508068
"644538",0.258634786960628
"11262",0.258605720321833
"257068",0.258538073336272
"3480",0.258502170327957
"1264",0.258428329191963
"683",0.258412581027631
"3909",0.258390073866525
"65987",0.258354466615432
"654466",0.258333646317532
"78999",0.258154811947645
"284023",0.258153847028645
"90233",0.258042311828985
"3960",0.258018171296077
"7274",0.257974609662231
"783",0.257971481744227
"3775",0.257903211109271
"4064",0.257898328762953
"9595",0.257877543002049
"7869",0.257851867683637
"100271722",0.257793170484959
"100134938",0.257740241662478
"284615",0.257703953758925
"84898",0.257615941588124
"51148",0.25740615442024
"3175",0.257401722634906
"374393",0.257354382038764
"84775",0.257334726110229
"5270",0.257275088470014
"79799",0.257271248671651
"4515",0.257187654250428
"115399",0.257184804176593
"100133957",0.257164883083549
"162681",0.257148528591602
"153768",0.257114359936706
"85004",0.257095177599797
"10635",0.257036207222065
"10505",0.256986693738259
"257169",0.256978965772552
"10962",0.256812579433384
"57188",0.256778981372814
"140",0.256777087511813
"349075",0.256729573841449
"115727",0.256705291993867
"151",0.256671770213707
"153733",0.256539480441822
"3833",0.256477291298941
"2650",0.256473362096749
"6662",0.256433351151489
"255743",0.256418265445891
"1234",0.256357544700093
"10148",0.256354265274306
"8857",0.256298665127306
"6337",0.256199047651729
"283229",0.25619333683972
"80210",0.256138024877818
"1953",0.256119111293626
"4015",0.256118078103044
"6533",0.256057850360064
"8614",0.256044975744862
"5933",0.256035953469336
"729597",0.255950954743601
"146183",0.255827894301843
"5579",0.25572691366259
"653820",0.255677666572821
"170959",0.255648118341051
"1524",0.255642286918498
"993",0.255631869311519
"9783",0.25558183125514
"84541",0.255303208137786
"64092",0.255207520547512
"29957",0.254917837586067
"8608",0.254871854480923
"150356",0.254859925255324
"6517",0.254704899739033
"113622",0.254640849394064
"199920",0.254603648892865
"92126",0.254482086965869
"635",0.254471664862243
"84436",0.254350990332591
"8477",0.254262096858881
"50853",0.254240494116274
"978",0.254213990613082
"94240",0.254190308452873
"90333",0.254156873824779
"1880",0.254136088309507
"140699",0.254075802367911
"7802",0.254039402286224
"56241",0.253992140562415
"374654",0.253974837591735
"2170",0.253964076980348
"1558",0.253813716772833
"129080",0.25380028501897
"29800",0.253745829091865
"3135",0.253700213369382
"53637",0.253699154585946
"163183",0.253523745654732
"26052",0.253518495576312
"912",0.253511953182429
"81629",0.253464913868004
"53346",0.253435384754955
"81620",0.253215606904073
"55200",0.253017837343171
"3932",0.253003737277032
"54619",0.252940081891237
"79927",0.252922404304257
"22859",0.252909507207213
"200958",0.252898501926744
"84866",0.252865618515525
"6232",0.252726835460389
"27347",0.25271289251183
"79705",0.252706869394428
"127933",0.252698358105865
"1906",0.252558604359448
"5996",0.25252520676551
"115123",0.252405065009198
"64094",0.252383658391807
"6334",0.252315859496007
"4942",0.25221679819133
"203328",0.252214452054129
"399959",0.252213761300519
"84281",0.252202643856427
"643866",0.252196541350441
"55010",0.252110285434365
"619279",0.252095742558713
"27145",0.251892136392523
"285600",0.251866719246841
"54470",0.251853518385792
"151742",0.251784997136032
"388588",0.251726060288573
"145483",0.25159117042478
"8529",0.251579823942514
"148808",0.251566266419025
"55214",0.251515595613562
"92558",0.251452189210767
"1564",0.251429640750878
"8534",0.251258424892605
"1610",0.251187858494387
"51514",0.251163508297572
"84793",0.251158764650959
"161176",0.251068628430735
"84622",0.2510240101818
"924",0.250942415498049
"9985",0.250938322382339
"649330",0.250808009607018
"4487",0.250798773805814
"339524",0.250643527347728
"9121",0.250607355970516
"3600",0.250563328388111
"79632",0.250457707877325
"10815",0.250434091865237
"114770",0.250409926902697
"100132406",0.250407484493481
"126374",0.250405346980641
"50861",0.250388069611933
"59271",0.250260318700561
"113540",0.250208136730782
"100133985",0.250032018366366
"166336",0.250018583708943
"9175",0.25001042244308
"55206",0.250009703740094
"494514",0.24990007861937
"400818",0.249885367965412
"8530",0.249852072457665
"9750",0.249769287853721
"84278",0.249630650021556
"914",0.249515997554665
"3627",0.24949238862333
"1346",0.249391774738081
"4983",0.249238667922982
"91624",0.249188365730943
"100132341",0.249174935624802
"154",0.249130072899761
"389170",0.248947125830309
"6999",0.248917735736896
"56666",0.248912380334268
"971",0.248900484564907
"3750",0.248872906443316
"3270",0.248770881886431
"7535",0.248697531487899
"8927",0.248693677956558
"63951",0.248650966642802
"728621",0.248637310027687
"377841",0.248569786150978
"115557",0.248500674488578
"1306",0.248415292722163
"259266",0.248320205658935
"10246",0.248253229819591
"57146",0.248241121599822
"114804",0.248142324252414
"124751",0.248093296862967
"130026",0.2480853218342
"7152",0.248056476584088
"10859",0.247890805771025
"8564",0.247631192272764
"388323",0.247601975473937
"3898",0.247533561705204
"10216",0.247499384587753
"130162",0.247454276617686
"130827",0.247405050710727
"5742",0.247393991674534
"5087",0.247358633993395
"9134",0.247265862325864
"100129534",0.247147838684955
"6660",0.246929826769705
"374403",0.24689846738594
"158787",0.246628966533053
"255809",0.246588410163979
"64221",0.246583012919385
"80303",0.24654405332544
"3001",0.246507991346796
"83694",0.24649582040307
"6676",0.246495381056973
"64005",0.246336253832031
"4352",0.246279108630454
"54986",0.246260142136945
"440138",0.246247924385042
"54503",0.246229394085264
"56895",0.246014153853429
"5608",0.245999073064255
"79825",0.245983458203524
"22977",0.245922770324083
"112817",0.245893974535668
"347902",0.245889389533684
"890",0.245882489060731
"100270710",0.245635469310017
"5427",0.245634288743904
"257218",0.245602768918191
"55466",0.245528021898777
"152641",0.245461847515965
"9722",0.245332526959957
"10114",0.245319744088712
"3977",0.245307731455201
"114884",0.245251521976279
"283120",0.245114624103624
"51196",0.24510369659598
"55086",0.245092783507471
"284111",0.245084385078476
"100130086",0.245077234391622
"84959",0.245039882507437
"92285",0.244996792798408
"9641",0.244943163415404
"388389",0.244859467603485
"7678",0.244818613558228
"284403",0.244812229159834
"79734",0.244807123709628
"64174",0.24477268636806
"126014",0.244761886402707
"340526",0.244720287031201
"283316",0.244664509663072
"55335",0.244476952515682
"143666",0.244473794335548
"6493",0.244423786591097
"286097",0.24437985265695
"940",0.244366878990897
"8363",0.244236566260268
"84657",0.244232317641104
"1837",0.243953617470181
"2882",0.243947276817119
"7357",0.243839653606272
"5214",0.243796150069952
"5105",0.243745310882555
"285512",0.243726679379094
"54658",0.243559224428555
"339456",0.24341492677057
"9700",0.243364593807102
"92292",0.243202232121125
"6586",0.243200906991543
"138162",0.243122028243242
"990",0.24311213206551
"154661",0.243060916376679
"126231",0.242977798721809
"27115",0.242892086261733
"11326",0.242701631195476
"126393",0.242629670606378
"55321",0.242623560398589
"79846",0.242577413583061
"173",0.242522909072152
"8577",0.242317002374987
"30817",0.241974262345779
"64359",0.241948446876659
"285613",0.241942979636905
"1893",0.241910911821526
"259307",0.241906525726085
"9586",0.241885099335705
"55582",0.241798769204533
"51765",0.241774375927315
"57684",0.241757608688887
"79899",0.241748010000488
"6911",0.241715273080916
"84849",0.24166077747661
"85460",0.241653309926394
"100130691",0.241652962150697
"1373",0.241647052613918
"143188",0.24162088361672
"147166",0.241610727215651
"91373",0.241588682753828
"23466",0.241555141257184
"377677",0.241481592340865
"51760",0.241458210891489
"4283",0.241417297310518
"9066",0.241238569455608
"57125",0.241165407992082
"100131193",0.241065974375766
"100125288",0.241052454535413
"55897",0.241044807625316
"3606",0.241019679094354
"54972",0.24100252522916
"253724",0.24097148120428
"64241",0.240934135318495
"9180",0.240916304866673
"8671",0.240839496099073
"84626",0.24081057377345
"163702",0.240803197849336
"4629",0.24078643510555
"100170841",0.240763456109588
"55143",0.240751148888568
"3489",0.240739946603755
"1152",0.240666652207909
"5778",0.24061628743203
"983",0.240591753296961
"55908",0.240565815687042
"6351",0.240550690654104
"221178",0.240465058046097
"11169",0.240460099795019
"140733",0.240451253229248
"219333",0.240227610546355
"93953",0.240078326987908
"7273",0.240065991447608
"6004",0.240023986503383
"22835",0.239890339835988
"4692",0.239649864100251
"79815",0.23962202411561
"1869",0.239523302811949
"4837",0.239490516568956
"5915",0.239382361509187
"7941",0.239207790765155
"3371",0.239151714767803
"285962",0.239148966387536
"54058",0.23900369501708
"2041",0.23897615303449
"6330",0.238855855282846
"10172",0.238761808730695
"84058",0.238658315897118
"163175",0.238564285157286
"51171",0.238353658390915
"7409",0.238340269539145
"169792",0.238335488507903
"57210",0.238320303472903
"284593",0.238304330526321
"51716",0.238293849725933
"2305",0.238279003132907
"64218",0.238270465149662
"128553",0.238229410734495
"654",0.238221996891372
"3177",0.238218281231324
"10603",0.238189295882811
"387036",0.238184816732435
"23612",0.238139727563771
"643854",0.23805686905548
"9495",0.238047308728432
"90865",0.237886541639818
"55225",0.237848761253695
"28514",0.2377927513101
"8418",0.237792339058135
"4345",0.237694780294575
"2027",0.237576462530997
"256394",0.237574439019597
"5973",0.237522882713932
"11006",0.237488112079405
"8910",0.237418696245413
"10234",0.23730356460365
"7097",0.237273836155985
"401494",0.23722840806043
"26996",0.237222567193454
"90506",0.237195150926063
"133418",0.23715609979979
"5784",0.237075284002418
"11037",0.236934035960419
"29089",0.236878256739849
"6348",0.236839732072468
"64403",0.236798062116352
"7849",0.236673208102636
"57460",0.236647584658588
"652",0.236573343896549
"400566",0.236528747173406
"10462",0.236422153707949
"392490",0.236348931198168
"78995",0.236264426938252
"122773",0.236222720953154
"116828",0.236220870822531
"7153",0.236127233934953
"5071",0.23612124082417
"55693",0.236052801068915
"259217",0.23603888793811
"143098",0.235979930011609
"2140",0.235965267913355
"346",0.235812311750755
"10382",0.235738759036835
"83742",0.235715386493131
"286006",0.235713325045192
"3043",0.235646440453247
"9545",0.235492696944296
"2526",0.235451559960584
"10499",0.235344581533356
"6801",0.235332393092637
"3778",0.235322474700971
"29967",0.235294231649523
"163259",0.235273365465058
"93589",0.235249053158955
"127707",0.235102189171136
"401898",0.234924269107324
"85474",0.234823282855916
"916",0.234690400668714
"55787",0.234639032530549
"56944",0.234630370123562
"55195",0.234595151302334
"84765",0.234476080389167
"6556",0.234284687881384
"57835",0.234228093619735
"166614",0.234127133858447
"4207",0.234118204164933
"54810",0.23411140421292
"1687",0.234102464496976
"55753",0.234089629913717
"55036",0.234067074624435
"1644",0.233969021736807
"8651",0.233939838895656
"729603",0.233794711310325
"8325",0.233586014832637
"9970",0.233501303809862
"6469",0.233478198211115
"1063",0.233449792869582
"653188",0.233428617260895
"22901",0.233409063351163
"9214",0.233333905284332
"64091",0.2333003150051
"79173",0.233296221428035
"120892",0.233284245363972
"84968",0.233263054297178
"57489",0.233231958550582
"1789",0.233210221181926
"84695",0.233113817810978
"10984",0.233034340552401
"945",0.23298654859275
"2081",0.23294025766689
"6928",0.232878575162218
"695",0.232737524264457
"10451",0.232663277572421
"64386",0.232606292694008
"283460",0.232604986491621
"4065",0.232545182212189
"7227",0.232527802594134
"163486",0.232503747410852
"54886",0.232485971054274
"249",0.232408871789757
"80023",0.23235036059908
"138199",0.232269963210513
"8347",0.232206376924415
"93653",0.232125555964793
"10103",0.232119801811572
"2857",0.232104260727793
"395",0.232057044590328
"441027",0.232046951905255
"89870",0.232038846328443
"139818",0.232011020912415
"26115",0.231938645288462
"6291",0.231907414053634
"54491",0.23179421863272
"1944",0.231715283511884
"11226",0.231714065834274
"117155",0.231662567031877
"4145",0.231614736170207
"26086",0.231360081387107
"7226",0.231352318341949
"148046",0.231344316983246
"55769",0.231326461820052
"647288",0.231215353658688
"3987",0.231215250757676
"100128288",0.231192589827618
"165055",0.231099496086338
"84451",0.231078293430771
"10742",0.231035240622166
"80832",0.231023022066294
"22807",0.23092951408827
"6604",0.230904220274048
"7074",0.230788373686685
"5217",0.230782797451772
"735301",0.230742731090365
"415",0.230711078597865
"113277",0.230620205521259
"10903",0.230562044983718
"10990",0.230541620056745
"253635",0.230491207259572
"57556",0.23046206641629
"654342",0.230408937395571
"3626",0.230367140318509
"221061",0.230328410135385
"10891",0.230216087596379
"441094",0.230197407156158
"25903",0.230161092240379
"23132",0.230140010515056
"84002",0.23008364427959
"284992",0.230028703208957
"11025",0.230017482696952
"349114",0.229978695234268
"4157",0.229958322623019
"256435",0.229901789537282
"1879",0.229854502875084
"8718",0.229795509420755
"58985",0.229759766441282
"55723",0.229636086769279
"50856",0.229604755979246
"9668",0.229500643066893
"9886",0.229484092583563
"152877",0.229483039511388
"57538",0.229454539073088
"57707",0.229348495520683
"57685",0.229303109781221
"5734",0.229290046736117
"54829",0.229286799550212
"6296",0.229168878433084
"401427",0.229049532903272
"3213",0.229031358526286
"83871",0.228921167292624
"366",0.228920600727605
"53345",0.228900209054875
"80741",0.228883387919726
"23529",0.228801166927769
"91653",0.228736799913599
"151507",0.228675891070908
"728635",0.228642801705895
"389337",0.228598785829784
"1145",0.228541907531862
"55184",0.2285282528438
"255758",0.22844259693956
"58496",0.228434955595095
"3429",0.228407241749717
"6710",0.228399626042743
"9649",0.228385198298765
"4199",0.228377972539431
"79906",0.228376421916658
"114897",0.228214794991336
"2115",0.228210255503499
"1675",0.228152595486874
"100286844",0.228149622235611
"303",0.228044753006064
"7004",0.227989869842866
"8482",0.227874204641651
"352961",0.227763243596998
"388324",0.227748214831715
"151246",0.227711942554614
"2947",0.227705760613175
"9768",0.227690345766547
"154214",0.227680856824665
"1197",0.227468451219515
"81543",0.227406857767487
"9837",0.227329379432699
"550631",0.227293456068068
"6300",0.227292264564209
"6513",0.227285943688155
"7098",0.227270478446577
"7498",0.227207038149804
"8514",0.227206788874705
"3310",0.227184211511352
"375190",0.227096921772635
"342979",0.227086466985662
"9843",0.226883449341825
"7366",0.226826871484524
"79611",0.226708932297717
"8706",0.226673750363109
"391059",0.226662681235779
"150368",0.226653899924909
"729375",0.226573620083611
"79968",0.22656785344459
"55422",0.226524173595254
"219902",0.226353666852878
"152926",0.226312485614321
"11076",0.226201701594446
"1238",0.226184458127549
"5210",0.226107878999175
"728392",0.226014052695136
"2274",0.225995862382202
"401052",0.225977281273227
"284185",0.225939465352412
"56907",0.225904365579789
"1875",0.225848884497217
"1562",0.225846385431909
"7216",0.225806936873691
"83982",0.225754003257942
"126969",0.225738424749165
"127700",0.225656941867405
"2920",0.225611136772048
"2177",0.22552466337751
"283554",0.225498701330887
"90293",0.225459728336328
"56925",0.225452585353368
"158405",0.2254510886355
"51299",0.225416401667983
"56937",0.225344443599503
"113130",0.22532352851416
"143903",0.225187500759457
"114907",0.225182289362665
"79971",0.225102142546017
"8705",0.224997020400692
"78989",0.22498404554359
"80342",0.22492449979779
"100130776",0.224853976919459
"7025",0.22483708574087
"1794",0.224769621861897
"23767",0.224733293706753
"7579",0.224677351018944
"4600",0.224634704079559
"259295",0.224610921326718
"148268",0.224601665553503
"1733",0.224585786749119
"55107",0.224528463314422
"89857",0.224521859164907
"339105",0.224451150577012
"22995",0.224415188693004
"9823",0.224407256079997
"7365",0.224271760326284
"11213",0.224212520488925
"91543",0.224178477607926
"83716",0.224139956905853
"80726",0.22412165230812
"148523",0.22406745201591
"160760",0.224034955846394
"10046",0.223852441496299
"7292",0.223788310839038
"54437",0.223750626028121
"9420",0.22356555727964
"9902",0.223550692121765
"5334",0.223548682618289
"23508",0.223530213938228
"114881",0.223490993369025
"4818",0.223385759632959
"9452",0.223369487567809
"80704",0.223320829405876
"165918",0.223260322414748
"7100",0.223260204875599
"80263",0.223211202376054
"284349",0.223137948742188
"84078",0.223062337898147
"374928",0.223027855672715
"494513",0.223000493161875
"23136",0.222998743552882
"7691",0.222951555705208
"64333",0.22294597605583
"79658",0.222918454358967
"55924",0.222805012375424
"23037",0.222759168211015
"136853",0.22270606727108
"58510",0.222683122137813
"10235",0.222671564964962
"25849",0.222660929813055
"57082",0.222583989620356
"151963",0.222560471722143
"146057",0.222546415720674
"55619",0.222520515197942
"84071",0.222501607312752
"374443",0.22241242944836
"83983",0.22229963314622
"1559",0.222293753084349
"2877",0.222203220398988
"84645",0.222136935170216
"79924",0.222124703796294
"2678",0.222030506024252
"56953",0.222028260250249
"91147",0.222025328522931
"145508",0.221896411339273
"25819",0.22189021158408
"2624",0.221755714536628
"6546",0.221719059441258
"11182",0.22167388222861
"388566",0.221624078456503
"114822",0.221521597730938
"84059",0.221032125018866
"1491",0.22101283341356
"55843",0.220908609905603
"6712",0.220885713015188
"51191",0.220850152238799
"23624",0.220674442627733
"146434",0.220559278108771
"81794",0.220508381060161
"9450",0.220422933984954
"57134",0.220336840790035
"255403",0.220259192969716
"8676",0.22018979132232
"2938",0.220128126753797
"9901",0.220124410935191
"10060",0.220070445508759
"51267",0.22005398134169
"221527",0.219977889815354
"4828",0.219945083821594
"57600",0.219927874311785
"285966",0.219919882707758
"10231",0.219818804535535
"23491",0.219717281584237
"9706",0.2197102326311
"54629",0.219699783941993
"91683",0.219654110096953
"3273",0.219627968490995
"83473",0.219614901918478
"2713",0.21954229866197
"2116",0.219505532788399
"7784",0.219485648894507
"200010",0.219425828251259
"647121",0.219367234723788
"79649",0.219285662316656
"80323",0.219214754727116
"2653",0.219206624552746
"5629",0.219132027781055
"94015",0.218935619048513
"64167",0.2188943869756
"6799",0.218891202633997
"493812",0.218784405219719
"222256",0.218720558000865
"6886",0.218715969727486
"10052",0.21864031394093
"21",0.218573710307602
"55604",0.218454013914652
"55064",0.218418793229934
"284306",0.218416523201077
"2192",0.218358108161417
"3797",0.218344835339878
"121274",0.218232000667617
"653483",0.218095877948554
"357",0.218050253320042
"57616",0.218005443584218
"6387",0.217978347909267
"347240",0.217886541204951
"723972",0.217872279678299
"54587",0.217736821860809
"157657",0.217717698209611
"6822",0.217676622092105
"51435",0.217646753110028
"23423",0.217639962562019
"6347",0.217621866871249
"23413",0.217567160427512
"55901",0.217536526117929
"8317",0.217507054249111
"314",0.217404207058522
"375298",0.217270411073892
"272",0.217157272510201
"65243",0.217050330711306
"3931",0.217046949518455
"2819",0.216850928341862
"80723",0.216827386567462
"9429",0.216782663566769
"153579",0.216757066925575
"283298",0.216693208953478
"728875",0.216647665598978
"23046",0.216640469087516
"7006",0.216591979616101
"5274",0.216548723238641
"3684",0.216466436107654
"57494",0.216447544352417
"55809",0.216445000073493
"6320",0.216297439966497
"4360",0.216264062177834
"6693",0.216218867384215
"80150",0.216198623685559
"400752",0.216140504997326
"55529",0.216117064711672
"343990",0.216094549955053
"143282",0.216068657040347
"353322",0.216019959620975
"2182",0.216004989568323
"5990",0.215929387558009
"3382",0.215902580051705
"6507",0.215899336588473
"50636",0.215869702261122
"10747",0.215844985066706
"165",0.21582179331889
"113451",0.21553930305832
"5523",0.21551805695918
"30835",0.215513137596127
"50810",0.215496261099181
"728118",0.215487882192018
"338328",0.215440716131682
"84225",0.21540288527494
"30845",0.215369380647517
"401288",0.215349322194346
"26261",0.215313673529212
"387103",0.215257693352251
"4163",0.215254950785099
"5413",0.215101084204141
"91442",0.214997221867334
"51655",0.214985834850813
"5794",0.214877785265016
"6491",0.214825182365647
"2687",0.214812992966089
"2530",0.214796997609997
"348249",0.214762310510983
"286367",0.21471982858544
"148137",0.214566313487793
"5016",0.214554038546889
"285382",0.214552282290046
"2346",0.2145428444853
"23111",0.214489648731929
"374819",0.214489554660538
"2769",0.214473879927886
"383",0.214448181719397
"158376",0.214397358027011
"116519",0.214376374307133
"919",0.214350418809358
"9256",0.214329208251568
"256987",0.214270328715904
"84722",0.214154224264314
"653113",0.214088863865748
"51062",0.213871029139521
"134548",0.213728781769491
"6402",0.213684871443813
"284390",0.213683057822327
"4133",0.213654967677052
"116028",0.213394301276331
"440354",0.213265189089725
"23114",0.213252736727696
"167555",0.213236252207532
"3676",0.213117250889449
"113220",0.213112518562155
"81571",0.213097175597909
"51285",0.213011986727867
"339263",0.21299101831988
"4217",0.212840467051496
"3718",0.212747124285979
"642819",0.212694616484099
"57551",0.212690289696974
"442582",0.212677274635308
"6539",0.212595129551968
"162417",0.21259437909007
"27075",0.212590313006064
"23231",0.212565035554494
"57576",0.212541325920177
"375748",0.212476709342046
"246721",0.212469888197788
"80864",0.212467235422262
"57559",0.212382801374447
"126433",0.212374513713942
"10261",0.212351805128134
"389119",0.212314454664857
"79605",0.212311450102467
"114299",0.212229661104908
"784",0.212212975906429
"340481",0.212196301421405
"9638",0.21214687517001
"126069",0.212123992477442
"284565",0.212109453350284
"171392",0.21195718927063
"55345",0.211942164302037
"1123",0.211902022880881
"51733",0.211890812844244
"9805",0.211867202866374
"55073",0.211863109943194
"388115",0.211835950452598
"89846",0.21182629110035
"84296",0.211757245425478
"113452",0.211717697147375
"2168",0.211695357316084
"283416",0.211680391309604
"79442",0.211631700241701
"254228",0.211620269418456
"124923",0.211620118041584
"100130557",0.211564057183037
"126823",0.211538099693023
"283537",0.211527265720905
"146547",0.21145128508757
"85315",0.211351652903376
"341056",0.211343891572742
"10516",0.211289637432587
"112703",0.211288685855066
"80161",0.211221558364927
"7412",0.211219857266083
"57718",0.211126939163047
"79598",0.211035157120372
"6253",0.21099905764514
"10794",0.210990788878731
"53340",0.210987207974366
"199731",0.21098497328405
"780",0.210805531261196
"83714",0.210755876983593
"246181",0.210637059820764
"644815",0.210607949253634
"81539",0.210548839356011
"11117",0.21051700892889
"10220",0.21047837798618
"137209",0.210415578187849
"25802",0.210363148993198
"5329",0.210357907137183
"57522",0.210150908468257
"3784",0.210109700386737
"1829",0.210001664361566
"51375",0.209985299164754
"388558",0.20993458059843
"27185",0.209922633505206
"10626",0.209856003654669
"284013",0.209826369732386
"83733",0.209814350366554
"1545",0.209781142471201
"51309",0.209761622079528
"3675",0.209752649664138
"5243",0.20973395768068
"284618",0.209699078199652
"9863",0.209663513638811
"2165",0.209657614593532
"51057",0.209648851417771
"642475",0.209624744595873
"6358",0.209552572164766
"84254",0.209499351997484
"114819",0.209488124717967
"91828",0.209485098676836
"26232",0.209480741394963
"8771",0.209414920742134
"445328",0.209377062043815
"148738",0.209336196170563
"7364",0.209278857557737
"79831",0.20919974996765
"23201",0.209157606434575
"50486",0.209138125049361
"4815",0.209133456131045
"4313",0.209038681418783
"154091",0.209007204400417
"728655",0.209000187879175
"1428",0.208997096552471
"255031",0.208981787108188
"158584",0.208954335680804
"5799",0.208944900657919
"64240",0.208873668575162
"1303",0.208795181105677
"51673",0.208749277815441
"112755",0.208675306594344
"9824",0.208529059567606
"27253",0.208514183030769
"1439",0.208441733006034
"2533",0.208440020346513
"8736",0.208374553491742
"8847",0.208360852126595
"26301",0.208359028681427
"5444",0.208353582748826
"1230",0.208338530417148
"92270",0.208290842952523
"3560",0.208263474134942
"84327",0.208241430626512
"1787",0.208227214980279
"92340",0.20822626208845
"100132247",0.208186841845999
"177",0.208141154939385
"283507",0.208112628356311
"4288",0.207972964177323
"10326",0.207924655734836
"389289",0.207907113360953
"340277",0.207763987745834
"26049",0.207761792094352
"9590",0.207699865731552
"11093",0.207664466178423
"9423",0.207640204180865
"5997",0.20762975918981
"5144",0.207597088529393
"2487",0.207518926550156
"645644",0.20749628733553
"54762",0.207491003977584
"339942",0.207483028582732
"5790",0.207469581694751
"51427",0.207432299852293
"3269",0.20737116480411
"387496",0.207346715997434
"51566",0.207239599421637
"23428",0.207181429600605
"140606",0.207176571778122
"2241",0.207166879228801
"8654",0.207146391781999
"2004",0.207117805369759
"9314",0.207110884784996
"26013",0.20701479001016
"148170",0.206993414002577
"11237",0.206975023314017
"55150",0.206791201748437
"962",0.20678376456706
"1289",0.206726285929881
"153020",0.206711501990037
"729020",0.206700034989313
"57186",0.206685200476385
"5142",0.206682067821383
"219347",0.206574125791815
"91775",0.206563941484622
"56919",0.206420526470368
"96610",0.206365253847503
"10157",0.206364126829394
"6591",0.206249066524213
"4013",0.206193645227462
"1579",0.206092378307982
"729234",0.206080711816513
"9575",0.206059292329688
"55805",0.206038241097978
"1909",0.206007288463816
"387841",0.205998845653315
"3250",0.205925851572939
"220042",0.205856868293831
"2353",0.205732460253331
"2523",0.205711850168003
"54704",0.205680096507887
"1101",0.205664924934627
"220441",0.20565905405445
"100128640",0.205643947401661
"56833",0.205624247229328
