"Gene","CV","Avg_Correlation","Combined_Score"
"1136",1.33931887779422,0.103416862974495,0.138508156863999
"221687",1.07977041926329,0.127888266649594,0.138089967299088
"343263",1.53231750171715,0.0901040629297403,0.138068032603064
"1237",1.02828222002297,0.134187669719029,0.137982794918392
"5225",1.18296064316023,0.116625892975669,0.137963841363633
"50632",1.65026141294923,0.0835637656871092,0.137902058034168
"84658",1.24037127425882,0.111108735625259,0.137816083988789
"5473",1.24589814866855,0.110503925918308,0.137676636722227
"149775",1.17212702680646,0.117431298553323,0.137644398827327
"56120",1.22818037174884,0.1119324260266,0.137473208608099
"56649",1.0668642705635,0.128640971900565,0.137242456651276
"6327",1.29706717576634,0.105805444183016,0.137236768667168
"8999",1.09757092961831,0.124969938985984,0.13716337210719
"140628",1.07396082180928,0.127603561811833,0.137041226109227
"401250",1.40694375561573,0.097136495489702,0.136665585771632
"57094",1.53798340085307,0.0887711600776149,0.136528570673842
"57615",1.13571109635301,0.120101273918083,0.136400349474899
"1950",1.26432751935584,0.107833727033471,0.136337148603123
"1496",1.1855006853882,0.114923566259537,0.136241966567937
"9496",1.25986124877254,0.108129455152413,0.136228110397413
"105",1.33964768291785,0.101324000920065,0.135738463056531
"1826",1.17953350175387,0.11503347957696,0.135685842984344
"27004",1.18173640394987,0.114799984670777,0.135663321058345
"5197",1.230800891097,0.110079504281974,0.13548595196177
"55282",1.09835517971013,0.122979172269597,0.135074810858777
"2565",1.18020028320324,0.114282331935992,0.134876040515984
"246213",1.13122160733523,0.119090950403452,0.134718256334473
"2070",1.34692431836144,0.0999250866939794,0.134591529282496
"2069",1.13220248585767,0.11886755167088,0.134582137489586
"2900",1.11637039194927,0.120521304286381,0.134546415704425
"64377",1.11723962862609,0.120415320848771,0.134532768345972
"881",1.04771108406501,0.128347537242386,0.134471137381295
"3786",1.07918307452508,0.124594730844796,0.134460524702711
"22997",1.08865041941258,0.123487496095874,0.134434714416983
"7087",1.0371213014249,0.129606799022215,0.134417972075434
"255352",1.22431049573387,0.109745470062009,0.134362530856165
"56",1.1152989218429,0.120321221361845,0.134194128459687
"3746",1.19882989550244,0.111882687956299,0.134128311111183
"2899",1.43413668966719,0.0934913239803728,0.134079337885814
"342096",1.07203127418856,0.125020213747044,0.134025579042569
"6866",1.54386222762699,0.0867796983467979,0.133975898402486
"199675",1.1295351827084,0.118583264261596,0.13394396906388
"257358",1.03043827150326,0.12978355791225,0.133733945084641
"4948",1.04421344408247,0.128036696968279,0.133697640310191
"30820",1.11410686094021,0.119944414928315,0.133630895603095
"57554",1.05716409930249,0.126180860584158,0.133393875828664
"27283",1.30565375376091,0.101959529275155,0.133123842129801
"778",1.04803471786408,0.126913521823826,0.13300977703777
"1770",1.3377556014309,0.0993370637444913,0.132888713453892
"7306",1.31449626463683,0.101051367320052,0.132831644878652
"8521",1.26994365030764,0.104536857656769,0.132755918604328
"56097",1.16642949859663,0.113764027435981,0.132697717480484
"6530",1.23857861156324,0.107101777542732,0.132653970924832
"400508",1.1193934443267,0.118460399830907,0.132603794983038
"60675",1.21806039169186,0.108864461530297,0.132603488652916
"56135",1.21683002469034,0.108949158614261,0.132572607366583
"389903",1.18128000761757,0.112172748457952,0.132507425152893
"4504",1.44379440341516,0.0916358306068032,0.132303299382402
"26074",1.48142719405436,0.0892035548197672,0.132148571916322
"283652",1.07599941198706,0.122761689677126,0.132091505907126
"405753",1.01405126156261,0.13022933394647,0.132059220380876
"122402",1.01405990982339,0.130088846549552,0.131917884001068
"391712",1.27884859419796,0.103083762684719,0.13182852499399
"4607",1.16086807307962,0.113451485239096,0.13170220705753
"1469",1.3231148981761,0.0994811834360796,0.131625035892466
"65975",1.02055998739018,0.128927179360938,0.13157792054285
"8715",1.15032630482749,0.114274718407259,0.131453214560624
"642938",1.17257498883675,0.111760081704502,0.131047076557051
"139735",1.19639338157761,0.109256839064165,0.130714159148457
"1232",1.28861544842123,0.101385588639351,0.130647035767948
"6975",1.42395434600327,0.0917236718152977,0.130610321112771
"5063",1.42823820805794,0.0914223698706104,0.130572921720411
"9705",1.12334201379737,0.116198248341318,0.130530374291463
"2831",1.17630381819545,0.110425569488209,0.129894019015387
"8170",1.26829972337739,0.102261152944002,0.129697791991132
"27121",1.14445225379597,0.113272079808045,0.129634487028474
"340206",1.37300309628994,0.0942827808472761,0.129450550030136
"283856",1.03578690861691,0.124816702815254,0.129283506752767
"440508",1.28365647146147,0.100610640193167,0.12914949938184
